participant_id,competition_id,total_submissions,active_days,submissions_per_day,submission_avg_initial_days,avg_submissions_mid,submissions_end,median_score,top_score,lowest_score,gap_median_top,gap_lowest_top,peak_submissions_per_day,top_score_on_peak_day,peak_submissions_per_hour,top_score_on_peak_hour,claude_min_score,user_min_score_diff,above_below_claude_min,score_time_corr,time_to_best_score_hours,submissions_pre_jump,submissions_post_jump,leap_size,post_jump_score_repetition,quiz_participation,final_rank,rank_to_submissions,rank_to_quiz_participation,description_rate,archetype
4394,142,23,10,2.3,2.3333333333333335,1.6666666666666667,3,1.4160253762194037,0.40328085845770795,2.2350979618574214,1.0127445177616958,1.8318171033997135,5,1.004836697705355,1,2.216326924256425,0.5780015513364605,-0.17472069287875253,1,-0.983247356223477,224.7380514567479,13,10,0.2825357054592632,0.21370178903663495,8,4,0.17391304347826086,0.4444444444444444,0.652,benchmark_tweaker
4395,142,18,9,2.0,2.3333333333333335,1.6666666666666667,2,0.6294696662338601,0.4959909271090589,1.3836208421162883,0.13347873912480124,0.8876299150072294,3,1.2773194486928439,1,1.2773194486928439,0.5780015513364605,-0.08201062422740157,1,-0.8353214019695395,117.89427718789855,6,12,0.35241918510846004,0.19242177963699358,7,13,0.7222222222222222,1.625,0.833,daily_sprinter
4396,142,16,3,5.333333333333333,0.0,0.0,8,0.6098910313481646,0.48657278556138484,2.3576317927605537,0.12331824578677975,1.8710590071991688,8,0.48657278556138484,2,0.48657278556138484,0.5780015513364605,-0.09142876577507564,1,-0.4650510402480899,37.107527035051305,1,15,1.7487910915092604,0.25628074906055176,4,12,0.75,2.4,0.5,late_joiner_dangerous
4397,142,18,3,6.0,1.0,5.0,0,0.5521632658975446,0.4177533100398466,0.6649807762973604,0.134409955857698,0.2472274662575138,10,0.4974392104495528,2,0.587312922429478,0.5780015513364605,-0.16024824129661386,1,-0.7660175219178076,34.86746940161876,6,12,0.10098736171306166,0.08048216503558459,4,5,0.2777777777777778,1.0,0.722,late_joiner_dangerous
4398,142,2,2,1.0,0.0,0.0,0,0.5034371567110483,0.4196366236590668,0.5872376897630297,0.08380053305198149,0.16760106610396291,1,0.5872376897630297,1,0.5872376897630297,0.5780015513364605,-0.15836492767739369,1,-0.9999999999999999,20.766897700359436,2,0,0.0,0.0,4,7,3.5,1.4,1.0,late_joiner_dangerous
4399,142,5,2,2.5,0.0,0.0,0,0.6748229963198016,0.5802446482099799,2.330185569625777,0.09457834810982169,1.749940921415797,4,0.5802446482099799,2,0.5802446482099799,0.5780015513364605,0.0022430968735194234,0,-0.7604611129467985,6.095071408225721,1,4,1.6493258302302518,0.32675038545987367,4,21,4.2,4.2,0.75,pure_ai_quick_dump
4400,142,11,4,2.75,0.0,2.3333333333333335,2,1.2763946073038703,0.4646387986308922,2.257405400963579,0.8117558086729781,1.792766602332687,4,0.596701720250287,3,0.596701720250287,0.5780015513364605,-0.11336275270556828,1,-0.6879789019523206,134.275278564569,5,6,1.6607036807132922,0.2704726782566824,5,9,0.8181818181818182,1.5,0.818,consistent_late_breakthrough
4401,142,23,10,2.3,3.0,1.3333333333333333,4,0.5712645519684929,0.41827153256929417,1.1533808308179996,0.15299301939919874,0.7351092982487054,4,0.9932773262555024,2,1.0761417720725404,0.5780015513364605,-0.1597300187671663,1,-0.80046062981356,224.22340325644194,4,19,0.25567380786378724,0.0,8,6,0.2608695652173913,0.6666666666666666,0.87,daily_sprinter
4402,142,21,9,2.3333333333333335,1.3333333333333333,2.6666666666666665,3,0.43184182448510156,0.3,1.5741761651998045,0.13184182448510157,1.2741761651998045,4,0.32089189852496314,2,0.3629695630178281,0.5780015513364605,-0.2780015513364605,1,-0.7813527864336733,172.95650066595323,5,16,0.38746502335725874,0.7816848769375044,7,1,0.047619047619047616,0.125,0.952,daily_sprinter
4403,142,18,4,4.5,1.3333333333333333,4.666666666666667,0,0.6085463864643038,0.5259508658238344,2.6,0.08259552064046938,2.0740491341761658,10,0.5360100261500219,2,0.6610764927036894,0.5780015513364605,-0.05205068551262604,1,-0.20356388624259994,74.78522965902471,2,16,1.9389235072963107,0.952917374037351,6,16,0.8888888888888888,2.2857142857142856,0.5,late_joiner_dangerous
4404,142,22,9,2.4444444444444446,2.0,3.0,4,0.6217037783653668,0.5335512278109334,0.9201567277591731,0.08815255055443338,0.3866054999482397,4,0.5787295287366808,2,0.5783473870420945,0.5780015513364605,-0.044450323525527025,1,-0.5458173528005092,67.84102804283452,5,17,0.15582214754682666,0.5652308315613078,5,19,0.8636363636363636,3.1666666666666665,0.909,daily_sprinter
4405,142,19,3,6.333333333333333,2.6666666666666665,3.6666666666666665,0,0.4951289553140844,0.3951214339475319,0.6557013793771977,0.1000075213665525,0.26057994542966584,10,0.3951214339475319,5,0.5142926873903362,0.5780015513364605,-0.18288011738892856,1,-0.1550545466104418,11.07211443831433,5,14,0.0905278971362602,0.33346867898532717,4,3,0.15789473684210525,0.6,0.684,late_joiner_dangerous
4406,142,10,2,5.0,0.0,0.0,0,0.5596114592551453,0.5193325915791444,0.5996858420065947,0.04027886767600097,0.08035325042745034,7,0.5193325915791444,2,0.5483492939917562,0.5780015513364605,-0.05866895975731612,1,0.1748069406509947,14.004722881573002,3,7,0.052930395742492364,0.0,6,15,1.5,2.142857142857143,0.4,late_joiner_dangerous
4407,142,20,6,3.3333333333333335,2.6666666666666665,1.0,8,1.1725002526657118,0.4652507281631501,2.1163345165732905,0.7072495245025616,1.6510837884101404,8,0.4652507281631501,6,0.5599295373619488,0.5780015513364605,-0.11275082317331037,1,-0.71149135842257,204.42179515158693,13,7,1.5336448239939986,0.8425562795519084,8,10,0.5,1.1111111111111112,0.7,ai_dump_sincere_start
4408,142,3,2,1.5,0.0,1.0,0,1.4692963665461793,1.4419258316662118,2.466494123708657,0.027370534879967545,1.0245682920424453,2,1.4419258316662118,1,2.466494123708657,0.5780015513364605,0.8639242803297513,0,-0.9615106141158386,45.931161733699824,3,0,0.0,0.0,5,28,9.333333333333334,4.666666666666667,1.0,hardworker
4409,142,55,9,6.111111111111111,3.3333333333333335,5.333333333333333,8,1.1173649259961833,0.6353814410551997,2.493113816762084,0.48198348494098364,1.8577323757068842,10,0.7029762876436694,2,1.0498327030558858,0.5780015513364605,0.057379889718739197,0,-0.7192606213249904,209.34042086061058,7,48,1.44557082982775,0.39659251368565773,3,22,0.4,5.5,0.836,hardworker
4410,142,10,6,1.6666666666666667,1.6666666666666667,1.0,0,1.2494278349476595,0.8749663234958245,1.6898488169893384,0.37446151145183504,0.8148824934935139,3,1.1979326648963193,2,1.126580048748503,0.5780015513364605,0.296964772159364,0,-0.8295915888774842,173.2844956442022,2,8,0.4255669369414574,0.0,5,27,2.7,4.5,0.6,consistent_late_breakthrough
4411,142,9,1,9.0,0.0,3.0,0,0.5702264319510653,0.5289418501792474,2.296756578242025,0.04128458177181782,1.7678147280627776,9,0.5289418501792474,2,0.5628943256308468,0.5780015513364605,-0.04905970115721303,1,-0.5653564313627626,9.756513443911516,1,8,1.72653014629096,0.7099252999888397,2,17,1.8888888888888888,5.666666666666667,0.667,late_joiner_dangerous
4412,142,11,7,1.5714285714285714,0.6666666666666666,1.6666666666666667,2,1.4352876212011296,0.6662710626372841,2.170067764817607,0.7690165585638455,1.503796702180323,3,1.3604765280547058,2,1.896753600794858,0.5780015513364605,0.08826951130082361,0,-0.9530358688248562,223.6619509308632,7,4,0.3802764212131128,0.6282742344135501,7,24,2.1818181818181817,3.0,0.636,benchmark_tweaker
4413,142,39,8,4.875,4.333333333333333,4.0,0,1.7085292440447999,0.6466729244309818,2.5057523623049263,1.0618563196138182,1.8590794378739446,9,0.6466729244309818,2,1.4885515617062481,0.5780015513364605,0.06867137309452132,0,-0.6527007507042358,166.88238698694525,1,38,0.8771421550270393,0.0,4,23,0.5897435897435898,4.6,0.744,consistent_ai_leap
4414,142,39,8,4.875,1.6666666666666667,5.666666666666667,0,1.494605712120952,0.6950356095880774,2.6,0.7995701025328745,1.9049643904119227,8,1.7340829055380709,2,2.240327402221082,0.5780015513364605,0.11703405825161695,0,-0.4162016795430329,176.0812383802507,7,32,1.1052173298732322,0.013303346202492294,8,25,0.6410256410256411,2.7777777777777777,0.667,consistent_late_breakthrough
4415,142,21,8,2.625,2.3333333333333335,1.0,3,0.5862857428575724,0.4811097558167846,0.9461251834896145,0.10517598704078779,0.4650154276728299,4,0.5190736854374429,2,0.4972192416447044,0.5780015513364605,-0.09689179551967586,1,-0.7419344090960657,172.0810611352938,5,16,0.21159773943898863,0.5312626083052088,4,11,0.5238095238095238,2.2,0.81,daily_sprinter
4416,142,4,4,1.0,0.0,0.3333333333333333,1,0.899636823015635,0.5297790969462391,1.0678981814456086,0.3698577260693958,0.5381190844993694,1,0.753817630107084,1,0.753817630107084,0.5780015513364605,-0.048222454390221325,1,-0.34453204695524253,98.71885728512365,3,1,0.5156769189779468,0.0,6,18,4.5,2.5714285714285716,0.5,hardworker
4417,142,18,6,3.0,2.3333333333333335,3.3333333333333335,0,0.8952957122166632,0.5074635156767752,2.4786590983340777,0.387832196539888,1.9711955826573027,8,0.5074635156767752,1,2.445206982503061,0.5780015513364605,-0.0705380356596853,1,-0.5549736738263418,107.59206521453723,5,13,1.841815723716772,0.796514076204041,7,14,0.7777777777777778,1.75,0.833,consistent_late_breakthrough
4418,143,36,9,4.0,2.6666666666666665,3.6666666666666665,6,1.605501504726985,0.7765915179898035,2.5559215487485356,0.8289099867371814,1.779330030758732,6,1.0578062313823409,2,2.2113873349922013,0.574275867560778,0.20231565042902555,0,-0.7905370799308914,200.3387842597221,15,21,0.3957983912086285,0.1533217700527637,7,40,1.1111111111111112,5.0,0.778,hardworker
4419,143,29,10,2.9,1.6666666666666667,3.6666666666666665,2,0.6400498741076501,0.3756875265555828,2.4227470902771095,0.26436234755206733,2.0470595637215268,5,0.6400498741076501,1,2.4227470902771095,0.574275867560778,-0.19858834100519518,1,-0.7152554994057385,183.45793907812453,5,24,1.5503830176535018,0.8083741808323845,5,6,0.20689655172413793,1.0,0.897,hardworker
4420,143,13,3,4.333333333333333,0.0,3.6666666666666665,0,0.49421363005009833,0.371398214416161,2.274123269922083,0.12281541563393733,1.9027250555059219,8,0.38779732337306605,2,0.4541550272061518,0.574275867560778,-0.20287765314461698,1,-0.5191741027623555,44.33262081521133,1,12,1.7328366844797964,0.07201084525294943,6,5,0.38461538461538464,0.7142857142857143,0.692,late_joiner_dangerous
4421,143,7,2,3.5,2.3333333333333335,0.0,0,2.088549315344039,1.939636353719096,2.2563199554985904,0.14891296162494294,0.3166836017794945,5,2.0186166578844023,1,1.9526007819844053,0.574275867560778,1.365360486158318,0,0.20485684003642046,2.6394507586020666,5,2,0.16777064015455156,0.7378163741026995,2,45,6.428571428571429,15.0,0.286,low_interest_quitter
4422,143,26,9,2.888888888888889,2.3333333333333335,2.6666666666666665,0,0.518875315403085,0.33122288276562206,1.0612916260380618,0.1876524326374629,0.7300687432724398,4,0.6484288389303764,1,0.8721747026697138,0.574275867560778,-0.2430529847951559,1,-0.7466215789914675,148.12327000600447,2,24,0.23107682385152106,0.0,10,4,0.15384615384615385,0.36363636363636365,0.846,daily_sprinter
4423,143,12,9,1.3333333333333333,0.6666666666666666,1.3333333333333333,1,1.4575418740731578,0.6219574488761921,2.365822053637173,0.8355844251969657,1.743864604760981,3,0.9777654430095358,1,2.365822053637173,0.574275867560778,0.04768158131541411,0,-0.9757353568422559,184.78663163964075,6,6,0.34546693324047584,0.05137015486114438,5,25,2.0833333333333335,4.166666666666667,0.583,benchmark_tweaker
4424,143,4,4,1.0,0.3333333333333333,0.3333333333333333,0,1.0014816671987097,0.39065630309794147,1.0497628722921442,0.6108253641007682,0.6591065691942026,1,0.9623955163629034,1,0.9623955163629034,0.574275867560778,-0.1836195644628365,1,-0.7302872988446565,164.21347550933086,3,1,0.6499115149365744,0.0,4,8,2.0,1.6,1.0,consistent_late_breakthrough
4425,143,16,6,2.6666666666666665,0.0,3.0,4,0.967505794715162,0.6643725963568269,2.348381409512297,0.3031331983583351,1.68400881315547,4,0.792635270952651,2,0.6967292995092518,0.574275867560778,0.09009672879604891,0,-0.6371847695189675,158.14656631055067,9,7,1.103189221410803,0.8342089752517615,7,31,1.9375,3.875,0.875,consistent_ai_leap
4426,143,21,9,2.3333333333333335,2.0,2.0,2,0.4897070551917078,0.37729401755329195,1.0669558673486108,0.11241303763841587,0.6896618497953189,4,0.37729401755329195,1,0.9601809292623597,0.574275867560778,-0.19698185000748603,1,-0.7477421303664296,107.29292326221076,5,16,0.32778365361892603,0.0,3,7,0.3333333333333333,1.75,0.81,daily_sprinter
4427,143,5,1,5.0,0.0,0.0,0,0.5739417501708407,0.5067390458925671,0.6441876760828492,0.06720270427827357,0.13744863019028208,5,0.5067390458925671,2,0.5588091783152784,0.574275867560778,-0.06753682166821084,1,-0.5972619826112554,7.049546683778203,1,4,0.08537849776757078,0.516396056552868,5,17,3.4,2.8333333333333335,1.0,late_joiner_dangerous
4428,143,25,9,2.7777777777777777,2.0,4.0,0,1.4743596814690783,0.7463925562721733,2.351303504564659,0.727967125196905,1.6049109482924857,5,1.2235241633743488,1,2.351303504564659,0.574275867560778,0.1721166887113953,0,-0.9724887855327735,181.49411853425246,12,13,0.24226438167299036,3.808054813292383e-05,6,37,1.48,5.285714285714286,0.72,benchmark_tweaker
4429,143,20,8,2.5,1.6666666666666667,2.0,2,1.6514859466997989,0.7563496426227866,2.580416731439141,0.8951363040770123,1.8240670888163542,5,2.0459278679542874,1,2.580416731439141,0.574275867560778,0.1820737750620086,0,-0.9788540468271547,186.25193169250363,17,3,0.4364610304546065,0.9327153419251961,4,39,1.95,7.8,0.6,benchmark_tweaker
4430,143,19,9,2.111111111111111,1.0,2.3333333333333335,3,1.5944987223975426,0.7496735347084404,2.5562981257202906,0.8448251876891022,1.8066245910118501,3,2.0083711304614615,2,2.1675813853333135,0.574275867560778,0.17539766714766247,0,-0.9788896043948158,196.11411070183874,14,5,0.28173691823915137,0.7139160317980059,7,38,2.0,4.75,0.789,benchmark_tweaker
4431,143,23,6,3.8333333333333335,0.3333333333333333,2.6666666666666665,4,0.9297113323359198,0.39690064933611713,2.4018756718718506,0.5328106829998027,2.0049750225357332,10,0.6025606588301234,2,1.217100051788365,0.574275867560778,-0.17737521822466085,1,-0.6789687432474347,190.0032947364458,1,22,1.248679096608305,0.0,5,9,0.391304347826087,1.5,0.696,hardworker
4432,143,41,9,4.555555555555555,1.6666666666666667,5.666666666666667,5,1.5972573674238204,0.6453695708634617,2.5044027029145015,0.9518877965603587,1.8590331320510398,9,1.6026919803695505,2,2.133747713716358,0.574275867560778,0.07109370330268372,0,-0.7843083100202872,177.7438677604089,5,36,1.3041333739763097,0.0,4,28,0.6829268292682927,5.6,0.78,consistent_ai_leap
4433,143,4,4,1.0,0.0,0.3333333333333333,1,2.1627627744048796,0.6265797350533356,2.2070291865675693,1.536183039351544,1.5804494515142338,1,2.1671662969357866,1,2.1671662969357866,0.574275867560778,0.052303867492557665,0,-0.8033216870893476,110.12559580293907,3,1,1.5804494515142338,0.0,7,27,6.75,3.375,1.0,hardworker
4434,143,21,9,2.3333333333333335,2.3333333333333335,2.6666666666666665,1,0.39563346986195674,0.3,1.6249631458425333,0.09563346986195675,1.3249631458425333,5,0.3,3,0.3,0.574275867560778,-0.274275867560778,1,-0.6211774796319766,25.046919342392055,4,17,0.972109866607981,0.3616339988472278,5,2,0.09523809523809523,0.3333333333333333,0.81,daily_sprinter
4435,143,29,8,3.625,1.6666666666666667,3.3333333333333335,0,1.6627867935500498,0.889151509424574,2.4537221867296752,0.7736352841254758,1.5645706773051011,6,1.4880253812901825,2,0.889151509424574,0.574275867560778,0.314875641863796,0,-0.47974009997614564,51.16842336531443,3,26,1.5015592718359465,0.0,10,43,1.4827586206896552,3.909090909090909,0.724,hardworker
4436,143,43,8,5.375,2.6666666666666665,5.0,5,0.6640831906878056,0.3,2.488122653677248,0.36408319068780565,2.1881226536772482,9,0.8520510682195519,2,2.1840936324893905,0.574275867560778,-0.274275867560778,1,-0.8096834605548864,186.34371835815875,4,39,1.7671973916752606,0.034673330673207436,5,1,0.023255813953488372,0.16666666666666666,0.744,hardworker
4437,143,7,2,3.5,0.0,1.0,0,0.500098227355111,0.42336575539371263,0.6104131998967672,0.07673247196139837,0.1870474445030546,4,0.42336575539371263,1,0.6104131998967672,0.574275867560778,-0.15091011216706535,1,-0.9371048978454871,33.06908163195206,2,5,0.07770306928618775,0.0,5,11,1.5714285714285714,1.8333333333333333,0.714,late_joiner_dangerous
4438,143,4,4,1.0,0.3333333333333333,0.3333333333333333,1,0.8254444983347218,0.8114324419066868,0.9271387723924372,0.014012056428034936,0.11570633048575041,1,0.9271387723924372,1,0.9271387723924372,0.574275867560778,0.23715657434590887,0,-0.9370562716375664,132.54724993663328,1,3,0.08768221762968043,0.779821775141509,5,41,10.25,6.833333333333333,0.75,hardworker
4439,143,16,5,3.2,1.6666666666666667,0.6666666666666666,9,1.0598058452765415,0.5793756844276673,2.2553783574689876,0.48043016084887424,1.6760026730413204,9,0.5793756844276673,3,0.6726891597244828,0.574275867560778,0.005099816866889317,0,-0.7578665342141923,219.7832554488927,8,8,1.5063292168340183,0.8297597204477984,2,24,1.5,8.0,0.625,ai_dump_sincere_start
4440,143,2,2,1.0,0.0,0.3333333333333333,1,0.7665780478704715,0.5137570792736834,1.0193990164672595,0.25282096859678804,0.5056419371935761,1,1.0193990164672595,1,1.0193990164672595,0.574275867560778,-0.06051878828709456,1,-1.0,111.29223596882414,2,0,0.0,0.0,6,19,9.5,2.7142857142857144,0.5,hardworker
4441,143,23,9,2.5555555555555554,2.0,1.3333333333333333,4,1.3620085340728616,0.6607034077456901,2.4694806997333045,0.7013051263271715,1.8087772919876144,5,1.5105224097167853,2,1.290532974163374,0.574275867560778,0.08642754018491217,0,-0.49401247039025165,213.79391784498696,4,19,1.1899963895594028,0.0,8,29,1.2608695652173914,3.2222222222222223,0.87,hardworker
4442,143,10,6,1.6666666666666667,1.0,1.3333333333333333,1,1.4990266566443902,0.4941236435773296,2.3930515748518486,1.0049030130670606,1.898927931274519,3,1.9939061689728472,2,1.9939061689728472,0.574275867560778,-0.0801522239834484,1,-0.976422643949786,167.20105261856108,9,1,0.26511098872032196,0.0,7,15,1.5,1.875,0.7,benchmark_tweaker
4443,143,34,9,3.7777777777777777,1.6666666666666667,3.6666666666666665,10,0.7613543920242651,0.46495012300071953,2.4128417187224267,0.2964042690235456,1.9478915957217071,10,0.46495012300071953,2,0.887096698598347,0.574275867560778,-0.10932574456005845,1,-0.7259017603063577,184.4808083477741,3,31,1.207949722419863,0.4384135375178383,4,13,0.38235294117647056,2.6,0.882,hardworker
4444,143,16,10,1.6,1.0,1.6666666666666667,3,1.438659668312643,0.6264195603456857,2.369236997717226,0.8122401079669572,1.7428174373715404,3,0.6264195603456857,1,2.369236997717226,0.574275867560778,0.052143692784907714,0,-0.9762863376100174,221.9754202961399,1,15,0.3121363350716866,0.0,6,26,1.625,3.7142857142857144,0.562,benchmark_tweaker
4445,143,3,3,1.0,0.3333333333333333,0.6666666666666666,0,2.4223366118393836,2.407226726706345,2.5069716891244793,0.01510988513303868,0.09974496241813435,1,2.5069716891244793,1,2.5069716891244793,0.574275867560778,1.832950859145567,0,-0.8086289518484163,24.31218909450864,3,0,0.0,0.0,5,46,15.333333333333334,7.666666666666667,1.0,hardworker
4446,143,32,7,4.571428571428571,1.3333333333333333,1.6666666666666667,10,1.3260994022907129,0.6639310179625081,2.4378237138923,0.6621683843282048,1.7738926959297916,10,0.6639310179625081,2,2.1150775576582346,0.574275867560778,0.08965515040173011,0,-0.7241409151873732,187.15555324240694,4,28,1.312171351759076,0.22497816919268687,6,30,0.9375,4.285714285714286,0.781,hardworker
4447,143,18,9,2.0,2.0,1.3333333333333333,2,1.6293101085673423,0.8352266018603811,2.5201062849307223,0.7940835067069612,1.6848796830703412,3,2.196631127608404,1,2.5201062849307223,0.574275867560778,0.26095073429960314,0,-0.9721419169705282,226.81437337003544,1,17,0.28340862837734226,0.0,6,42,2.3333333333333335,6.0,0.556,benchmark_tweaker
4448,143,22,8,2.75,0.3333333333333333,3.3333333333333335,3,1.257919537145916,0.6688064119243406,2.3428755685471216,0.5891131252215753,1.674069156622781,5,0.8642622448999276,2,0.8642622448999276,0.574275867560778,0.09453054436356267,0,-0.6317351112059236,165.99318548444577,9,13,0.6325841087639299,0.4906255937519388,7,32,1.4545454545454546,4.0,0.864,consistent_late_breakthrough
4449,143,16,6,2.6666666666666665,1.0,1.3333333333333333,7,1.0428876779770793,0.435278693707219,2.4291850427104658,0.6076089842698602,1.9939063490032467,7,0.435278693707219,1,2.1971315321506024,0.574275867560778,-0.13899717385355898,1,-0.7523192903679299,189.30055850832792,3,13,1.864900648333938,0.0,8,12,0.75,1.3333333333333333,0.625,hardworker
4450,143,27,8,3.375,1.6666666666666667,2.0,5,1.0005129659284808,0.5404630926496827,2.373587731538644,0.4600498732787981,1.8331246388889613,5,0.7459692669139918,2,0.9809504738734844,0.574275867560778,-0.033812774911095245,1,-0.9223071690093189,208.61959253361096,5,22,0.8841149436062881,0.32100570746839596,7,23,0.8518518518518519,2.875,0.741,hardworker
4451,143,42,9,4.666666666666667,1.6666666666666667,3.6666666666666665,3,1.2678490471887325,0.5248113070916591,2.4581694878229015,0.7430377400970734,1.9333581807312423,9,1.0107918581141555,2,2.139599964199126,0.574275867560778,-0.049464560469118846,1,-0.6310836828854481,202.80054693352866,1,41,1.197890003549133,0.0,5,20,0.47619047619047616,3.3333333333333335,0.881,hardworker
4452,143,34,6,5.666666666666667,2.6666666666666665,5.666666666666667,0,1.6166613778083478,0.744223911718645,2.529617022358139,0.8724374660897029,1.785393110639494,9,1.1565614027763202,2,1.2126992423627927,0.574275867560778,0.16994804415786702,0,-0.22726998717348137,41.43650610610615,7,27,1.785393110639494,0.17112013064218223,10,36,1.0588235294117647,3.272727272727273,0.794,hardworker
4453,143,7,5,1.4,0.3333333333333333,0.3333333333333333,1,1.4290008801760155,0.5026202108018369,2.5316677911451095,0.9263806693741785,2.0290475803432724,2,1.4290008801760155,1,2.5316677911451095,0.574275867560778,-0.07165565675894103,1,-0.9333641542332278,189.84269594010325,1,6,0.5158331125835991,0.0,5,16,2.2857142857142856,2.6666666666666665,0.714,benchmark_tweaker
4454,143,14,7,2.0,2.3333333333333335,1.0,0,1.3781976997870866,0.3306305702612651,1.7111512728823182,1.0475671295258215,1.380520702621053,4,1.561297839931939,2,1.1769146794160081,0.574275867560778,-0.2436452972995129,1,-0.9054802342559453,214.87528418830746,12,2,0.6003572820224297,0.4012535899217876,7,3,0.21428571428571427,0.375,0.857,ai_dump_sincere_start
4455,143,15,2,7.5,0.0,5.0,0,0.6291355939453946,0.5067686552029402,2.558413229490555,0.12236693874245441,2.0516445742876144,9,0.5067686552029402,3,0.5067686552029402,0.574275867560778,-0.06750721235783774,1,-0.5295477961212818,21.64019310617195,1,14,1.834623599174915,0.0,6,18,1.2,2.5714285714285716,0.867,late_joiner_dangerous
4456,143,25,8,3.125,1.0,3.6666666666666665,5,0.9653850777936176,0.5293519024625865,2.510137739270196,0.43603317533103114,1.9807858368076094,7,0.8793668883547514,2,0.6282469114394837,0.574275867560778,-0.04492396509819152,1,-0.8075875881422552,190.2949282213179,8,17,1.483173670212055,0.6934095393218009,7,21,0.84,2.625,0.84,hardworker
4457,143,22,10,2.2,2.3333333333333335,2.0,2,0.6734850773022242,0.5335302926850015,0.9353652849588381,0.13995478461722266,0.40183499227383657,4,0.5335302926850015,1,0.9352169600142597,0.574275867560778,-0.04074557487577646,1,-0.8513616899612384,204.03006308697096,7,15,0.20527985813127425,0.0,9,22,1.0,2.2,0.773,daily_sprinter
4458,143,24,10,2.4,2.6666666666666665,3.0,2,0.5826147975036804,0.41283801415275806,1.4422295615925187,0.16977678335092233,1.0293915474397606,4,0.8834697973538485,2,1.1796400658013193,0.574275867560778,-0.16143785340801992,1,-0.8034827948307791,128.49819570012113,8,16,0.33454772915650455,0.5360263430924523,5,10,0.4166666666666667,1.6666666666666667,0.875,daily_sprinter
4459,143,19,10,1.9,1.3333333333333333,3.0,1,1.533045699315049,0.7026592406011516,2.1559884684405546,0.8303864587138974,1.453329227839403,4,1.2185477038665755,1,2.0974700740960532,0.574275867560778,0.12838337304037362,0,-0.9736428035551302,207.3752486179884,16,3,0.1944673069339775,0.8280728265909945,5,33,1.736842105263158,5.5,0.842,benchmark_tweaker
4460,143,34,8,4.25,2.3333333333333335,3.0,5,1.062980091415819,0.4810208407518115,2.4407943979990048,0.5819592506640074,1.9597735572471933,8,0.6690598376060061,2,0.8824012710055977,0.574275867560778,-0.09325502680896647,1,-0.6255149030041393,211.79175466030858,9,25,1.2353561738782237,0.026816618736050124,5,14,0.4117647058823529,2.3333333333333335,0.735,hardworker
4461,143,7,5,1.4,0.6666666666666666,0.3333333333333333,0,1.0905524757800744,0.7351871453208985,2.329697877295328,0.35536533045917595,1.5945107319744294,2,1.0059641165230697,1,2.2640608544571568,0.574275867560778,0.16091127776012049,0,-0.9840340144501424,143.8017488046754,2,5,1.2391454015152534,0.0,8,35,5.0,3.888888888888889,0.714,hardworker
4462,143,4,4,1.0,0.3333333333333333,0.0,1,2.451634180373669,1.3644898114903752,2.479900173941085,1.087144368883294,1.1154103624507097,1,1.3644898114903752,1,1.3644898114903752,0.574275867560778,0.7902139439295972,0,0.9163213795098205,0.0,4,0,0.0,0.0,7,44,11.0,5.5,0.5,hardworker
4463,143,21,8,2.625,1.6666666666666667,2.3333333333333335,1,1.4325630964245648,0.7178426185042959,2.4252575979413202,0.7147204779202689,1.7074149794370244,4,1.9990215507462057,2,2.361249199231333,0.574275867560778,0.1435667509435179,0,-0.9709424291279073,227.63552925605327,2,19,0.2986806599714309,0.0,8,34,1.619047619047619,3.7777777777777777,0.762,benchmark_tweaker
4464,144,24,10,2.4,2.6666666666666665,1.3333333333333333,2,1.574825418919756,0.8693807150666906,2.2745447846294953,0.7054447038530653,1.4051640695628047,5,1.1641473052292488,2,1.2462042707053378,0.541724587319687,0.3276561277470036,0,-0.984440616411943,224.09958803039888,20,4,0.26958215173226563,0.8468705927669999,4,28,1.1666666666666667,5.6,0.667,benchmark_tweaker
4465,144,14,7,2.0,0.3333333333333333,2.3333333333333335,3,1.5767613131082623,0.9478055101660257,2.3145859085172185,0.6289558029422366,1.3667803983511928,4,1.5390541799254975,2,1.5390541799254975,0.541724587319687,0.4060809228463387,0,-0.9776311352793776,172.83124090966538,6,8,0.33979192801593805,0.0,6,30,2.142857142857143,4.285714285714286,0.786,benchmark_tweaker
4466,144,23,8,2.875,3.6666666666666665,0.6666666666666666,4,1.5582253294241595,0.6146314588748676,2.2621434645800123,0.9435938705492919,1.6475120057051447,5,1.8823924901998006,2,2.15256746987226,0.541724587319687,0.07290687155518061,0,-0.9775723058037477,238.1031902529123,14,9,0.3011211836104477,0.2309878050124371,5,19,0.8260869565217391,3.1666666666666665,0.652,benchmark_tweaker
4467,144,8,2,4.0,0.0,0.0,0,0.5077873871837885,0.4265162510457059,2.4001002710315626,0.08127113613808257,1.9735840199858568,6,0.4756251985040044,2,0.5138569263957403,0.541724587319687,-0.11520833627398108,1,-0.6245913376879159,15.124593478883384,1,7,1.892423944746866,0.4694360472153718,4,5,0.625,1.0,0.625,late_joiner_dangerous
4468,144,23,8,2.875,0.6666666666666666,4.333333333333333,0,1.5640523841343106,0.577570801690045,2.3618314065182515,0.9864815824442655,1.7842606048282064,6,1.8132499488503426,2,1.963084970270931,0.541724587319687,0.035846214370358065,0,-0.9614572005964703,199.6150768984858,19,4,0.4576208920909677,0.8489978070947872,6,16,0.6956521739130435,2.2857142857142856,0.565,benchmark_tweaker
